season,week,celebrity_name,partner,age,industry,total_judge_score,num_judges,is_eliminated,placement,result_description
29,9,Charles Oakley,Emma Slater,56,Athlete,0.0,3,0,15,Eliminated Week 2
29,9,Veron Davis,Peta Murgatroyd,36,Athlete,0.0,3,0,11,Eliminated Week 6
29,9,Carole Baskin,Pasha Pashkov,59,TV Personality,0.0,3,0,14,Eliminated Week 3
29,9,Monica Aldama,Valentin Chmerkovskiy,48,TV Personality,0.0,3,0,10,Eliminated Week 7
29,9,Jeannie Mai,Brandon Armstrong,41,TV Personality,0.0,3,0,9,Withdrew
29,10,Nev Schulman,Jenna Johnson,35,Producer,30.0,3,0,2,2nd Place
29,10,Kaitlyn Bristowe,Artem Chigvintsev,35,TV Personality,30.0,3,0,1,1st Place
29,10,Justina Machado,Sasha Farber,48,Actor/Actress,29.0,3,0,4,4th Place
29,10,Skai Jackson,Alan Bersten,18,Actor/Actress,28.5,3,1,5,Eliminated Week 10
29,10,Johnny Weir,Britt Stewart,36,Athlete,28.5,3,1,6,Eliminated Week 10
29,10,Nelly,Daniella Karagach,45,Singer/Rapper,28.0,3,0,3,3rd Place
29,10,Anne Heche,Keo Motsepe,51,Actor/Actress,0.0,3,0,13,Eliminated Week 4
29,10,Jesse Metcalfe,Sharna Burgess,41,Actor/Actress,0.0,3,0,12,Eliminated Week 5
29,10,Chrishell Stause,Gleb Savchenko,39,Actor/Actress,0.0,3,0,8,Eliminated Week 8
29,10,Charles Oakley,Emma Slater,56,Athlete,0.0,3,0,15,Eliminated Week 2
29,10,Veron Davis,Peta Murgatroyd,36,Athlete,0.0,3,0,11,Eliminated Week 6
29,10,AJ McLean,Cheryl Burke,42,Singer/Rapper,0.0,3,0,7,Eliminated Week 9
29,10,Carole Baskin,Pasha Pashkov,59,TV Personality,0.0,3,0,14,Eliminated Week 3
29,10,Monica Aldama,Valentin Chmerkovskiy,48,TV Personality,0.0,3,0,10,Eliminated Week 7
29,10,Jeannie Mai,Brandon Armstrong,41,TV Personality,0.0,3,0,9,Withdrew
29,11,Justina Machado,Sasha Farber,48,Actor/Actress,30.0,3,0,4,4th Place
29,11,Nev Schulman,Jenna Johnson,35,Producer,30.0,3,0,2,2nd Place
29,11,Kaitlyn Bristowe,Artem Chigvintsev,35,TV Personality,30.0,3,0,1,1st Place
29,11,Nelly,Daniella Karagach,45,Singer/Rapper,28.5,3,0,3,3rd Place
29,11,Anne Heche,Keo Motsepe,51,Actor/Actress,0.0,3,0,13,Eliminated Week 4
29,11,Jesse Metcalfe,Sharna Burgess,41,Actor/Actress,0.0,3,0,12,Eliminated Week 5
29,11,Chrishell Stause,Gleb Savchenko,39,Actor/Actress,0.0,3,0,8,Eliminated Week 8
29,11,Skai Jackson,Alan Bersten,18,Actor/Actress,0.0,3,0,5,Eliminated Week 10
29,11,Charles Oakley,Emma Slater,56,Athlete,0.0,3,0,15,Eliminated Week 2
29,11,Veron Davis,Peta Murgatroyd,36,Athlete,0.0,3,0,11,Eliminated Week 6
29,11,Johnny Weir,Britt Stewart,36,Athlete,0.0,3,0,6,Eliminated Week 10
29,11,AJ McLean,Cheryl Burke,42,Singer/Rapper,0.0,3,0,7,Eliminated Week 9
29,11,Carole Baskin,Pasha Pashkov,59,TV Personality,0.0,3,0,14,Eliminated Week 3
29,11,Monica Aldama,Valentin Chmerkovskiy,48,TV Personality,0.0,3,0,10,Eliminated Week 7
29,11,Jeannie Mai,Brandon Armstrong,41,TV Personality,0.0,3,0,9,Withdrew
30,1,JoJo Siwa,Jenna Johnson,18,Social Media Personality,29.0,4,0,2,2nd Place
30,1,Suni Lee,Sasha Farber,18,Athlete,28.0,4,0,5,Eliminated Week 9
30,1,Amanda Kloots,Alan Bersten,39,TV Personality,28.0,4,0,4,4th Place
30,1,Melanie C,Gleb Savchenko,47,Singer/Rapper,27.0,4,0,11,Eliminated Week 5
30,1,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,26.0,4,0,6,Eliminated Week 9
30,1,Kenya Moore,Brandon Armstrong,50,TV Personality,26.0,4,0,10,Eliminated Week 6
30,1,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,25.0,4,0,8,Eliminated Week 8
30,1,Christine Chiu,Pasha Pashkov,38,TV Personality,25.0,4,0,14,Eliminated Week 3
30,1,Brian Austin Green,Sharna Burgess,48,Actor/Actress,24.0,4,0,13,Eliminated Week 4
30,1,Matt James,Lindsay Arnold,29,Athlete,24.0,4,0,12,Eliminated Week 4
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,24.0,4,0,9,Eliminated Week 7
30,1,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,24.0,4,0,3,3rd Place
30,1,Jimmie Allen,Emma Slater,36,Singer/Rapper,22.0,4,0,7,Eliminated Week 8
30,1,Iman Shumpert,Daniella Karagach,31,Athlete,21.0,4,0,1,1st Place
30,1,Martin Kove,Britt Stewart,75,Actor/Actress,13.0,4,0,15,Eliminated Week 2
30,2,Amanda Kloots,Alan Bersten,39,TV Personality,32.0,4,0,4,4th Place
30,2,JoJo Siwa,Jenna Johnson,18,Social Media Personality,31.0,4,0,2,2nd Place
30,2,Melanie C,Gleb Savchenko,47,Singer/Rapper,30.0,4,0,11,Eliminated Week 5
30,2,Suni Lee,Sasha Farber,18,Athlete,28.0,4,0,5,Eliminated Week 9
30,2,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,27.0,4,0,6,Eliminated Week 9
30,2,Jimmie Allen,Emma Slater,36,Singer/Rapper,27.0,4,0,7,Eliminated Week 8
30,2,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,27.0,4,0,8,Eliminated Week 8
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,26.0,4,0,9,Eliminated Week 7
30,2,Iman Shumpert,Daniella Karagach,31,Athlete,25.0,4,0,1,1st Place
30,2,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,24.0,4,0,3,3rd Place
30,2,Christine Chiu,Pasha Pashkov,38,TV Personality,24.0,4,0,14,Eliminated Week 3
30,2,Kenya Moore,Brandon Armstrong,50,TV Personality,24.0,4,0,10,Eliminated Week 6
30,2,Brian Austin Green,Sharna Burgess,48,Actor/Actress,23.0,4,0,13,Eliminated Week 4
30,2,Matt James,Lindsay Arnold,29,Athlete,22.0,4,0,12,Eliminated Week 4
30,2,Martin Kove,Britt Stewart,75,Actor/Actress,15.0,4,1,15,Eliminated Week 2
30,3,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,24.0,3,0,8,Eliminated Week 8
30,3,JoJo Siwa,Jenna Johnson,18,Social Media Personality,24.0,3,0,2,2nd Place
30,3,Amanda Kloots,Alan Bersten,39,TV Personality,24.0,3,0,4,4th Place
30,3,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,23.0,3,0,6,Eliminated Week 9
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,22.0,3,0,9,Eliminated Week 7
30,3,Melanie C,Gleb Savchenko,47,Singer/Rapper,22.0,3,0,11,Eliminated Week 5
30,3,Suni Lee,Sasha Farber,18,Athlete,21.0,3,0,5,Eliminated Week 9
30,3,Christine Chiu,Pasha Pashkov,38,TV Personality,21.0,3,1,14,Eliminated Week 3
30,3,Kenya Moore,Brandon Armstrong,50,TV Personality,21.0,3,0,10,Eliminated Week 6
30,3,Matt James,Lindsay Arnold,29,Athlete,20.0,3,0,12,Eliminated Week 4
30,3,Jimmie Allen,Emma Slater,36,Singer/Rapper,20.0,3,0,7,Eliminated Week 8
30,3,Brian Austin Green,Sharna Burgess,48,Actor/Actress,19.0,3,0,13,Eliminated Week 4
30,3,Iman Shumpert,Daniella Karagach,31,Athlete,19.0,3,0,1,1st Place
30,3,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,18.0,3,0,3,3rd Place
30,3,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,3,0,15,Eliminated Week 2
30,4,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,36.5,4,0,6,Eliminated Week 9
30,4,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,35.0,4,0,8,Eliminated Week 8
30,4,JoJo Siwa,Jenna Johnson,18,Social Media Personality,35.0,4,0,2,2nd Place
30,4,Suni Lee,Sasha Farber,18,Athlete,34.0,4,0,5,Eliminated Week 9
30,4,Amanda Kloots,Alan Bersten,39,TV Personality,34.0,4,0,4,4th Place
30,4,Melanie C,Gleb Savchenko,47,Singer/Rapper,33.0,4,0,11,Eliminated Week 5
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,32.5,4,0,9,Eliminated Week 7
30,4,Jimmie Allen,Emma Slater,36,Singer/Rapper,32.5,4,0,7,Eliminated Week 8
30,4,Iman Shumpert,Daniella Karagach,31,Athlete,31.5,4,0,1,1st Place
30,4,Kenya Moore,Brandon Armstrong,50,TV Personality,29.5,4,0,10,Eliminated Week 6
30,4,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,29.0,4,0,3,3rd Place
30,4,Matt James,Lindsay Arnold,29,Athlete,28.5,4,1,12,Eliminated Week 4
30,4,Brian Austin Green,Sharna Burgess,48,Actor/Actress,26.0,4,1,13,Eliminated Week 4
30,4,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,4,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,5,JoJo Siwa,Jenna Johnson,18,Social Media Personality,40.0,4,0,2,2nd Place
30,5,Amanda Kloots,Alan Bersten,39,TV Personality,39.0,4,0,4,4th Place
30,5,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,36.0,4,0,6,Eliminated Week 9
30,5,Suni Lee,Sasha Farber,18,Athlete,36.0,4,0,5,Eliminated Week 9
30,5,Melanie C,Gleb Savchenko,47,Singer/Rapper,36.0,4,1,11,Eliminated Week 5
30,5,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,36.0,4,0,8,Eliminated Week 8
30,5,Kenya Moore,Brandon Armstrong,50,TV Personality,36.0,4,0,10,Eliminated Week 6
30,5,Jimmie Allen,Emma Slater,36,Singer/Rapper,34.0,4,0,7,Eliminated Week 8
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,32.0,4,0,9,Eliminated Week 7
30,5,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,32.0,4,0,3,3rd Place
30,5,Iman Shumpert,Daniella Karagach,31,Athlete,28.0,4,0,1,1st Place
30,5,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,5,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,5,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,5,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,6,Iman Shumpert,Daniella Karagach,31,Athlete,40.0,4,0,1,1st Place
30,6,JoJo Siwa,Jenna Johnson,18,Social Media Personality,40.0,4,0,2,2nd Place
30,6,Jimmie Allen,Emma Slater,36,Singer/Rapper,38.0,4,0,7,Eliminated Week 8
30,6,Amanda Kloots,Alan Bersten,39,TV Personality,38.0,4,0,4,4th Place
30,6,Suni Lee,Sasha Farber,18,Athlete,36.0,4,0,5,Eliminated Week 9
30,6,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,36.0,4,0,3,3rd Place
30,6,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,36.0,4,0,8,Eliminated Week 8
30,6,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,34.0,4,0,6,Eliminated Week 9
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,34.0,4,0,9,Eliminated Week 7
30,6,Kenya Moore,Brandon Armstrong,50,TV Personality,32.0,4,1,10,Eliminated Week 6
30,6,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,6,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,6,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,6,Melanie C,Gleb Savchenko,47,Singer/Rapper,0.0,4,0,11,Eliminated Week 5
30,6,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,7,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,42.0,4,0,8,Eliminated Week 8
30,7,JoJo Siwa,Jenna Johnson,18,Social Media Personality,39.0,4,0,2,2nd Place
30,7,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,38.0,4,0,6,Eliminated Week 9
30,7,Jimmie Allen,Emma Slater,36,Singer/Rapper,38.0,4,0,7,Eliminated Week 8
30,7,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,36.0,4,0,3,3rd Place
30,7,Suni Lee,Sasha Farber,18,Athlete,34.0,4,0,5,Eliminated Week 9
30,7,Iman Shumpert,Daniella Karagach,31,Athlete,34.0,4,0,1,1st Place
30,7,Amanda Kloots,Alan Bersten,39,TV Personality,34.0,4,0,4,4th Place
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,32.0,4,1,9,Eliminated Week 7
30,7,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,7,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,7,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,7,Melanie C,Gleb Savchenko,47,Singer/Rapper,0.0,4,0,11,Eliminated Week 5
30,7,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,7,Kenya Moore,Brandon Armstrong,50,TV Personality,0.0,4,0,10,Eliminated Week 6
30,8,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,42.0,4,0,6,Eliminated Week 9
30,8,Suni Lee,Sasha Farber,18,Athlete,42.0,4,0,5,Eliminated Week 9
30,8,Amanda Kloots,Alan Bersten,39,TV Personality,42.0,4,0,4,4th Place
30,8,JoJo Siwa,Jenna Johnson,18,Social Media Personality,41.0,4,0,2,2nd Place
30,8,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,38.0,4,0,3,3rd Place
30,8,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,36.0,4,1,8,Eliminated Week 8
30,8,Iman Shumpert,Daniella Karagach,31,Athlete,35.0,4,0,1,1st Place
30,8,Jimmie Allen,Emma Slater,36,Singer/Rapper,32.0,4,1,7,Eliminated Week 8
30,8,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,8,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,8,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,8,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,0.0,4,0,9,Eliminated Week 7
30,8,Melanie C,Gleb Savchenko,47,Singer/Rapper,0.0,4,0,11,Eliminated Week 5
30,8,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,8,Kenya Moore,Brandon Armstrong,50,TV Personality,0.0,4,0,10,Eliminated Week 6
30,9,JoJo Siwa,Jenna Johnson,18,Social Media Personality,40.0,4,0,2,2nd Place
30,9,Amanda Kloots,Alan Bersten,39,TV Personality,39.5,4,0,4,4th Place
30,9,Suni Lee,Sasha Farber,18,Athlete,37.5,4,1,5,Eliminated Week 9
30,9,Iman Shumpert,Daniella Karagach,31,Athlete,37.5,4,0,1,1st Place
30,9,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,36.0,4,1,6,Eliminated Week 9
30,9,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,35.5,4,0,3,3rd Place
30,9,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,9,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,9,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,9,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,0.0,4,0,9,Eliminated Week 7
30,9,Melanie C,Gleb Savchenko,47,Singer/Rapper,0.0,4,0,11,Eliminated Week 5
30,9,Jimmie Allen,Emma Slater,36,Singer/Rapper,0.0,4,0,7,Eliminated Week 8
30,9,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,0.0,4,0,8,Eliminated Week 8
30,9,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,9,Kenya Moore,Brandon Armstrong,50,TV Personality,0.0,4,0,10,Eliminated Week 6
30,10,Iman Shumpert,Daniella Karagach,31,Athlete,40.0,4,0,1,1st Place
30,10,JoJo Siwa,Jenna Johnson,18,Social Media Personality,40.0,4,0,2,2nd Place
30,10,Amanda Kloots,Alan Bersten,39,TV Personality,39.0,4,0,4,4th Place
30,10,Cody Rigsby,Cheryl Burke,34,Fitness Instructor,38.0,4,0,3,3rd Place
30,10,Martin Kove,Britt Stewart,75,Actor/Actress,0.0,4,0,15,Eliminated Week 2
30,10,Brian Austin Green,Sharna Burgess,48,Actor/Actress,0.0,4,0,13,Eliminated Week 4
30,10,Melora Hardin,Artem Chigvintsev,54,Actor/Actress,0.0,4,0,6,Eliminated Week 9
30,10,Matt James,Lindsay Arnold,29,Athlete,0.0,4,0,12,Eliminated Week 4
30,10,"Mike ""The Miz"" Mizanin",Witney Carson,40,Athlete,0.0,4,0,9,Eliminated Week 7
30,10,Suni Lee,Sasha Farber,18,Athlete,0.0,4,0,5,Eliminated Week 9
30,10,Melanie C,Gleb Savchenko,47,Singer/Rapper,0.0,4,0,11,Eliminated Week 5
30,10,Jimmie Allen,Emma Slater,36,Singer/Rapper,0.0,4,0,7,Eliminated Week 8
30,10,Olivia Jade,Valentin Chmerkovskiy,21,Social Media Personality,0.0,4,0,8,Eliminated Week 8
30,10,Christine Chiu,Pasha Pashkov,38,TV Personality,0.0,4,0,14,Eliminated Week 3
30,10,Kenya Moore,Brandon Armstrong,50,TV Personality,0.0,4,0,10,Eliminated Week 6
31,1,Charli D'Amelio,Mark Ballas,18,Social Media Personality,32.0,4,0,1,1st Place
31,1,Wayne Brady,Witney Carson,50,Comedian,29.0,4,0,3,3rd Place
31,1,Selma Blair,Sasha Farber,50,Actor/Actress,28.0,4,0,12,Withdrew
31,1,Shangela,Gleb Savchenko,40,TV Personality,28.0,4,0,4,4th Place
31,1,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,28.0,4,0,2,2nd Place
31,1,Daniel Durant,Britt Stewart,32,Actor/Actress,27.0,4,0,5,Eliminated Week 9
31,1,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,26.0,4,0,9,Eliminated Week 7
31,1,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,24.0,4,0,8,Eliminated Week 8
31,1,Joseph Baena,Daniella Karagach,24,Actor/Actress,23.0,4,0,11,Eliminated Week 5
31,1,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,21.0,4,0,14,Eliminated Week 3
31,1,Trevor Donovan,Emma Slater,39,Actor/Actress,21.0,4,0,6,Eliminated Week 9
31,1,Sam Champion,Cheryl Burke,61,News Anchor,20.0,4,0,13,Eliminated Week 4
31,1,Jessie James Decker,Alan Bersten,34,Singer/Rapper,20.0,4,0,10,Eliminated Week 6
31,1,Teresa Giudice,Pasha Pashkov,50,TV Personality,20.0,4,0,15,Eliminated Week 2
31,1,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,18.0,4,1,16,Eliminated Week 1
31,1,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,17.0,4,0,7,Eliminated Week 8
31,2,Wayne Brady,Witney Carson,50,Comedian,32.0,4,0,3,3rd Place
31,2,Charli D'Amelio,Mark Ballas,18,Social Media Personality,32.0,4,0,1,1st Place
31,2,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,32.0,4,0,2,2nd Place
31,2,Trevor Donovan,Emma Slater,39,Actor/Actress,30.0,4,0,6,Eliminated Week 9
31,2,Daniel Durant,Britt Stewart,32,Actor/Actress,29.0,4,0,5,Eliminated Week 9
31,2,Selma Blair,Sasha Farber,50,Actor/Actress,28.0,4,0,12,Withdrew
31,2,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,28.0,4,0,8,Eliminated Week 8
31,2,Shangela,Gleb Savchenko,40,TV Personality,28.0,4,0,4,4th Place
31,2,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,27.0,4,0,9,Eliminated Week 7
31,2,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,27.0,4,0,7,Eliminated Week 8
31,2,Sam Champion,Cheryl Burke,61,News Anchor,26.0,4,0,13,Eliminated Week 4
31,2,Jessie James Decker,Alan Bersten,34,Singer/Rapper,25.0,4,0,10,Eliminated Week 6
31,2,Joseph Baena,Daniella Karagach,24,Actor/Actress,24.0,4,0,11,Eliminated Week 5
31,2,Teresa Giudice,Pasha Pashkov,50,TV Personality,23.0,4,1,15,Eliminated Week 2
31,2,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,21.0,4,0,14,Eliminated Week 3
31,2,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,0.0,4,0,16,Eliminated Week 1
31,3,Wayne Brady,Witney Carson,50,Comedian,33.0,4,0,3,3rd Place
31,3,Charli D'Amelio,Mark Ballas,18,Social Media Personality,33.0,4,0,1,1st Place
31,3,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,33.0,4,0,2,2nd Place
31,3,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,32.0,4,0,8,Eliminated Week 8
31,3,Daniel Durant,Britt Stewart,32,Actor/Actress,31.0,4,0,5,Eliminated Week 9
31,3,Shangela,Gleb Savchenko,40,TV Personality,30.0,4,0,4,4th Place
31,3,Joseph Baena,Daniella Karagach,24,Actor/Actress,29.0,4,0,11,Eliminated Week 5
31,3,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,29.0,4,0,9,Eliminated Week 7
31,3,Selma Blair,Sasha Farber,50,Actor/Actress,28.0,4,0,12,Withdrew
31,3,Trevor Donovan,Emma Slater,39,Actor/Actress,27.0,4,0,6,Eliminated Week 9
31,3,Jessie James Decker,Alan Bersten,34,Singer/Rapper,26.0,4,0,10,Eliminated Week 6
31,3,Sam Champion,Cheryl Burke,61,News Anchor,25.0,4,0,13,Eliminated Week 4
31,3,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,24.0,4,1,14,Eliminated Week 3
31,3,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,23.0,4,0,7,Eliminated Week 8
31,3,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,0.0,4,0,16,Eliminated Week 1
31,3,Teresa Giudice,Pasha Pashkov,50,TV Personality,0.0,4,0,15,Eliminated Week 2
31,4,Wayne Brady,Witney Carson,50,Comedian,36.0,4,0,3,3rd Place
31,4,Charli D'Amelio,Mark Ballas,18,Social Media Personality,36.0,4,0,1,1st Place
31,4,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,36.0,4,0,2,2nd Place
31,4,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,34.0,4,0,9,Eliminated Week 7
31,4,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,34.0,4,0,8,Eliminated Week 8
31,4,Selma Blair,Sasha Farber,50,Actor/Actress,32.0,4,0,12,Withdrew
31,4,Shangela,Gleb Savchenko,40,TV Personality,32.0,4,0,4,4th Place
31,4,Jessie James Decker,Alan Bersten,34,Singer/Rapper,31.0,4,0,10,Eliminated Week 6
31,4,Daniel Durant,Britt Stewart,32,Actor/Actress,29.0,4,0,5,Eliminated Week 9
31,4,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,29.0,4,0,7,Eliminated Week 8
31,4,Joseph Baena,Daniella Karagach,24,Actor/Actress,28.0,4,0,11,Eliminated Week 5
31,4,Trevor Donovan,Emma Slater,39,Actor/Actress,28.0,4,0,6,Eliminated Week 9
31,4,Sam Champion,Cheryl Burke,61,News Anchor,25.0,4,1,13,Eliminated Week 4
31,4,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,0.0,4,0,16,Eliminated Week 1
31,4,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,0.0,4,0,14,Eliminated Week 3
31,4,Teresa Giudice,Pasha Pashkov,50,TV Personality,0.0,4,0,15,Eliminated Week 2
31,5,Charli D'Amelio,Mark Ballas,18,Social Media Personality,42.0,4,0,1,1st Place
31,5,Wayne Brady,Witney Carson,50,Comedian,41.0,4,0,3,3rd Place
31,5,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,41.0,4,0,2,2nd Place
31,5,Selma Blair,Sasha Farber,50,Actor/Actress,40.0,4,0,12,Withdrew
31,5,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,39.0,4,0,8,Eliminated Week 8
31,5,Shangela,Gleb Savchenko,40,TV Personality,38.5,4,0,4,4th Place
31,5,Trevor Donovan,Emma Slater,39,Actor/Actress,36.0,4,0,6,Eliminated Week 9
31,5,Jessie James Decker,Alan Bersten,34,Singer/Rapper,36.0,4,0,10,Eliminated Week 6
31,5,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,35.5,4,0,9,Eliminated Week 7
31,5,Joseph Baena,Daniella Karagach,24,Actor/Actress,35.0,4,1,11,Eliminated Week 5
31,5,Daniel Durant,Britt Stewart,32,Actor/Actress,33.5,4,0,5,Eliminated Week 9
31,5,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,31.0,4,0,7,Eliminated Week 8
31,5,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,0.0,4,0,16,Eliminated Week 1
31,5,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,0.0,4,0,14,Eliminated Week 3
31,5,Sam Champion,Cheryl Burke,61,News Anchor,0.0,4,0,13,Eliminated Week 4
31,5,Teresa Giudice,Pasha Pashkov,50,TV Personality,0.0,4,0,15,Eliminated Week 2
31,6,Charli D'Amelio,Mark Ballas,18,Social Media Personality,40.0,4,0,1,1st Place
31,6,Gabby Windey,Valentin Chmerkovskiy,31,TV Personality,37.0,4,0,2,2nd Place
31,6,Heidi D'Amelio,Artem Chigvintsev,50,Social Media Personality,36.0,4,0,8,Eliminated Week 8
31,6,Shangela,Gleb Savchenko,40,TV Personality,36.0,4,0,4,4th Place
31,6,Trevor Donovan,Emma Slater,39,Actor/Actress,34.0,4,0,6,Eliminated Week 9
31,6,Daniel Durant,Britt Stewart,32,Actor/Actress,34.0,4,0,5,Eliminated Week 9
31,6,Wayne Brady,Witney Carson,50,Comedian,34.0,4,0,3,3rd Place
31,6,Jordin Sparks,Brandon Armstrong,32,Singer/Rapper,34.0,4,0,9,Eliminated Week 7
31,6,Jessie James Decker,Alan Bersten,34,Singer/Rapper,32.0,4,1,10,Eliminated Week 6
31,6,Vinny Guadagnino,Koko Iwasaki,34,TV Personality,28.0,4,0,7,Eliminated Week 8
31,6,Jason Lewis,Peta Murgatroyd,51,Actor/Actress,0.0,4,0,16,Eliminated Week 1
31,6,Cheryl Ladd,Louis van Amstel,71,Actor/Actress,0.0,4,0,14,Eliminated Week 3
31,6,Selma Blair,Sasha Farber,50,Actor/Actress,0.0,4,0,12,Withdrew
31,6,Joseph Baena,Daniella Karagach,24,Actor/Actress,0.0,4,0,11,Eliminated Week 5
31,6,Sam Champion,Cheryl Burke,61,News Anchor,0.0,4,0,13,Eliminated Week 4
31,6,Teresa Giudice,Pasha Pashkov,50,TV Personality,0.0,4,0,15,Eliminated Week 2
